node,parent,length,phylum
n995,n994,0.1223017797530868,Actinobacteriota (N=383)
n996,n994,0.16848496080238307,Actinobacteriota (N=383)
n997,n996,0.04507410566407564,Actinobacteriota (N=383)
n998,n997,0.1331876908415025,Actinobacteriota (N=383)
n999,n997,0.04978158984016698,Actinobacteriota (N=383)
n1000,n996,0.11087408118569485,Actinobacteriota (N=383)
n1001,n989,0.21245564477276865,Actinobacteriota (N=383)
n1002,n1001,0.09314159568168641,Actinobacteriota (N=383)
n1003,n1002,0.12258130041937529,Actinobacteriota (N=383)
n1004,n1003,0.09845695369971869,Actinobacteriota (N=383)
n1005,n1004,0.09364986402342941,Actinobacteriota (N=383)
n1006,n1004,0.20259919403606402,Actinobacteriota (N=383)
n1007,n1003,0.05213434222148904,Actinobacteriota (N=383)
n1008,n1002,0.17492608921388472,Actinobacteriota (N=383)
n1009,n1008,0.08298532980391221,Actinobacteriota (N=383)
n1010,n1008,0.17281904521408717,Actinobacteriota (N=383)
n1011,n1001,0.21246469652452502,Actinobacteriota (N=383)
n1012,n1011,0.17183117845106685,Actinobacteriota (N=383)
n1013,n1012,0.18327727457763884,Actinobacteriota (N=383)
n1014,n1012,0.07222872366783965,Actinobacteriota (N=383)
n1015,n1011,0.076931626726761,Actinobacteriota (N=383)
n1016,n1015,0.19651438904915805,Actinobacteriota (N=383)
n1017,n1015,0.21600005562827168,Actinobacteriota (N=383)
n1018,n1017,0.0520302243212334,Actinobacteriota (N=383)
n1019,n1017,0.16917292289426422,Actinobacteriota (N=383)
n1020,n988,0.09000683962678811,Actinobacteriota (N=383)
n1021,n1020,0.14075531269686978,Actinobacteriota (N=383)
n1022,n1021,0.17435021845661536,Actinobacteriota (N=383)
n1023,n1022,0.1407354574448814,Actinobacteriota (N=383)
n1024,n1022,0.18932223227001685,Actinobacteriota (N=383)
n1025,n1024,0.20636162211490533,Actinobacteriota (N=383)
n1026,n1025,0.1428857938653139,Actinobacteriota (N=383)
n1027,n1025,0.1425346244452462,Actinobacteriota (N=383)
n1028,n1024,0.12537604810193037,Actinobacteriota (N=383)
n1029,n1028,0.19201312171089846,Actinobacteriota (N=383)
n1030,n1028,0.18225202611834357,Actinobacteriota (N=383)
n1031,n1021,0.1320888229721409,Actinobacteriota (N=383)
n1032,n1031,0.05271391102967651,Actinobacteriota (N=383)
n1033,n1031,0.06322860172271924,Actinobacteriota (N=383)
n1034,n1033,0.2017793073197297,Actinobacteriota (N=383)
n1035,n1033,0.1985120216117991,Actinobacteriota (N=383)
n1036,n1035,0.13898457673642245,Actinobacteriota (N=383)
n1037,n1036,0.08895713160346319,Actinobacteriota (N=383)
n1038,n1036,0.08421835097675331,Actinobacteriota (N=383)
n1039,n1035,0.1811861829918042,Actinobacteriota (N=383)
n1040,n1020,0.117751198076544,Actinobacteriota (N=383)
n1041,n1040,0.17945346778183593,Actinobacteriota (N=383)
n1042,n1041,0.0963369551535736,Actinobacteriota (N=383)
n1043,n1041,0.14927741209011475,Actinobacteriota (N=383)
n1044,n1043,0.17518985221917135,Actinobacteriota (N=383)
n1045,n1043,0.1965134713583292,Actinobacteriota (N=383)
n1046,n1040,0.20850388221628285,Actinobacteriota (N=383)
n1047,n1046,0.06104146576771481,Actinobacteriota (N=383)
n1048,n1047,0.19321074136022723,Actinobacteriota (N=383)
n1049,n1047,0.18846533124450904,Actinobacteriota (N=383)
n1050,n1046,0.0791306795010261,Actinobacteriota (N=383)
n1051,n1050,0.2092850708134042,Actinobacteriota (N=383)
n1052,n1051,0.1942329278676835,Actinobacteriota (N=383)
n1053,n1051,0.15995496911285112,Actinobacteriota (N=383)
n1054,n1050,0.1952703497368986,Actinobacteriota (N=383)
n1055,root,0.11864132130119126,Cyanobacteria (N=281)
n1056,n1055,0.04604802674787783,Cyanobacteria (N=281)
n1057,n1056,0.17787618068917296,Cyanobacteria (N=281)
n1058,n1057,0.047733872948600986,Cyanobacteria (N=281)
n1059,n1058,0.07126743979242754,Cyanobacteria (N=281)
n1060,n1058,0.092806077186622,Cyanobacteria (N=281)
n1061,n1057,0.16234899943431338,Cyanobacteria (N=281)
n1062,n1061,0.18574488213518936,Cyanobacteria (N=281)
n1063,n1062,0.07372502716657522,Cyanobacteria (N=281)
n1064,n1062,0.18891607504432548,Cyanobacteria (N=281)
n1065,n1061,0.20262891152868115,Cyanobacteria (N=281)
n1066,n1065,0.13372714433245506,Cyanobacteria (N=281)
n1067,n1065,0.19968956861387221,Cyanobacteria (N=281)
n1068,n1056,0.10659083102314083,Cyanobacteria (N=281)
n1069,n1068,0.21424086475603732,Cyanobacteria (N=281)
n1070,n1069,0.11159048203414465,Cyanobacteria (N=281)
n1071,n1069,0.18212945276667614,Cyanobacteria (N=281)
n1072,n1071,0.11385543325510332,Cyanobacteria (N=281)
n1073,n1071,0.05128424790891438,Cyanobacteria (N=281)
n1074,n1068,0.15038578813889453,Cyanobacteria (N=281)
n1075,n1074,0.20439753527996873,Cyanobacteria (N=281)
n1076,n1075,0.09471458108873441,Cyanobacteria (N=281)
n1077,n1075,0.08895166584595733,Cyanobacteria (N=281)
n1078,n1077,0.053938501187645586,Cyanobacteria (N=281)
n1079,n1077,0.09680537938621812,Cyanobacteria (N=281)
n1080,n1074,0.20429623130131908,Cyanobacteria (N=281)
n1081,n1080,0.09481615118876363,Cyanobacteria (N=281)
n1082,n1081,0.14610844119208788,Cyanobacteria (N=281)
n1083,n1081,0.1701058828115483,Cyanobacteria (N=281)
n1084,n1080,0.16917993900411077,Cyanobacteria (N=281)
n1085,n1055,0.1756411950158655,Cyanobacteria (N=281)
n1086,n1085,0.11623749177629421,Cyanobacteria (N=281)
n1087,n1086,0.13513721879348584,Cyanobacteria (N=281)
n1088,n1087,0.07960230649798984,Cyanobacteria (N=281)
n1089,n1087,0.1140026315130289,Cyanobacteria (N=281)
n1090,n1086,0.053265902214948105,Cyanobacteria (N=281)
n1091,n1090,0.20883464962182513,Cyanobacteria (N=281)
n1092,n1091,0.1422771345846974,Cyanobacteria (N=281)
n1093,n1091,0.15460873690321816,Cyanobacteria (N=281)
n1094,n1090,0.20318145414539113,Cyanobacteria (N=281)
n1095,n1085,0.17973829794550492,Cyanobacteria (N=281)
n1096,n1095,0.04477086877158017,Cyanobacteria (N=281)
n1097,n1096,0.18900553496615935,Cyanobacteria (N=281)
n1098,n1096,0.12478065718047729,Cyanobacteria (N=281)
n1099,n1095,0.1403076265638798,Cyanobacteria (N=281)
n1100,root,0.04368983206463362,Other
n1101,n1100,0.1555580424220731,Other
n1102,n1101,0.045384480141498464,Other
n1103,n1102,0.13697285458380248,Other
n1104,n1102,0.06345614968682867,Other
n1105,n1101,0.0872008711514317,Other
n1106,n1105,0.1227041529753003,Other
n1107,n1106,0.1788882311017594,Other
n1108,n1106,0.06286293116119998,Other
n1109,n1105,0.11642073887703382,Other
n1110,n1100,0.06268910218724488,Other
n1111,n1110,0.0774119600932869,Other
n1112,n1111,0.058476024463834715,Other
n1113,n1111,0.1801209462605973,Other
n1114,n1110,0.07387770732026773,Other
n1115,n1114,0.16901773639300322,Other
n1116,n1114,0.20202117244796047,Other
n1117,n1116,0.14652323425955027,Other
n1118,n1116,0.07745792817786872,Other
