panel,group,x,density
1,12,3.86969,0.0
1,12,3.88374,0.0
1,12,3.89779,0.0
1,12,3.91184,0.0
1,12,3.92588,0.0
1,12,3.93993,0.0
1,12,3.95398,0.0
1,12,3.96803,0.0
1,12,3.98208,0.0
1,12,3.99613,0.0
1,12,4.01018,0.0
1,12,4.02423,0.0
1,12,4.03827,0.0
1,12,4.05232,0.0
1,12,4.06637,0.0
1,12,4.08042,0.0
1,12,4.09447,0.0
1,12,4.10852,0.0
1,12,4.12257,0.0
1,12,4.13662,0.0
1,12,4.15066,0.0
1,12,4.16471,0.0
1,12,4.17876,0.0
1,12,4.19281,0.0
1,12,4.20686,0.0
1,12,4.22091,0.0
1,12,4.23496,0.0
1,12,4.249,0.0
1,12,4.26305,0.0
1,12,4.2771,0.0
1,12,4.29115,0.0
1,12,4.3052,0.0
1,12,4.31925,0.0
1,12,4.3333,0.0
1,12,4.34735,0.0
1,12,4.36139,0.0
1,12,4.37544,0.0
1,12,4.38949,0.0
1,12,4.40354,0.0
1,12,4.41759,0.0
1,12,4.43164,0.0
1,12,4.44569,0.0
1,12,4.45973,0.0
1,12,4.47378,0.0
1,12,4.48783,0.0
1,12,4.50188,0.0
1,12,4.51593,0.0
1,12,4.52998,0.0
1,12,4.54403,0.0
1,12,4.55808,0.0
1,12,4.57212,0.0
1,12,4.58617,0.0
1,12,4.60022,0.0
1,12,4.61427,0.0
1,12,4.62832,0.0
1,12,4.64237,0.0
1,12,4.65642,0.0
1,12,4.67046,0.0
1,12,4.68451,0.0
1,12,4.69856,0.0
1,12,4.71261,0.0
1,12,4.72666,0.0
1,12,4.74071,0.0
1,12,4.75476,0.0
1,12,4.76881,0.0
1,12,4.78285,0.0
1,12,4.7969,0.0
1,12,4.81095,0.0
1,12,4.825,0.0
1,12,4.83905,0.0
1,12,4.8531,0.0
1,12,4.86715,0.0
1,12,4.88119,0.0
1,12,4.89524,0.0
1,12,4.90929,0.0
1,12,4.92334,0.0
1,12,4.93739,0.0
1,12,4.95144,0.0
1,12,4.96549,0.0
1,12,4.97954,0.0
1,12,4.99358,0.0
1,12,5.00763,0.0
1,12,5.02168,0.0
1,12,5.03573,0.0
1,12,5.04978,0.0
1,12,5.06383,0.0
1,12,5.07788,0.0
1,12,5.09192,0.0
1,12,5.10597,0.0
1,12,5.12002,0.0
1,12,5.13407,0.0
1,12,5.14812,0.0
1,12,5.16217,0.0
1,12,5.17622,0.0
1,12,5.19027,0.0
1,12,5.20431,0.0
1,12,5.21836,0.0
1,12,5.23241,0.0
1,12,5.24646,0.0
1,12,5.26051,0.0
1,12,5.27456,0.0
1,12,5.28861,0.0
1,12,5.30265,0.0
1,12,5.3167,0.0
1,12,5.33075,0.0
1,12,5.3448,0.0
1,12,5.35885,0.0
1,12,5.3729,0.0
1,12,5.38695,0.0
1,12,5.401,0.0
1,12,5.41504,0.0
1,12,5.42909,0.0
1,12,5.44314,0.0
1,12,5.45719,0.0
1,12,5.47124,0.0
1,12,5.48529,0.0
1,12,5.49934,0.0
1,12,5.51338,0.0
1,12,5.52743,0.0
1,12,5.54148,0.0
1,12,5.55553,0.0
1,12,5.56958,0.0
1,12,5.58363,0.0
1,12,5.59768,0.0
1,12,5.61173,0.0
1,12,5.62577,0.0
1,12,5.63982,0.0
1,12,5.65387,0.0
1,12,5.66792,0.0
1,12,5.68197,0.0
1,12,5.69602,0.0
1,12,5.71007,0.0
1,12,5.72412,0.0
1,12,5.73816,0.0
1,12,5.75221,0.0
1,12,5.76626,0.0
1,12,5.78031,0.0
1,12,5.79436,0.0
1,12,5.80841,0.0
1,12,5.82246,0.0
1,12,5.8365,0.0
1,12,5.85055,0.0
1,12,5.8646,0.0
1,12,5.87865,0.0
1,12,5.8927,0.0
1,12,5.90675,0.0
1,12,5.9208,0.0
1,12,5.93485,0.0
1,12,5.94889,0.0
1,12,5.96294,0.0
1,12,5.97699,0.0
1,12,5.99104,0.0
1,12,6.00509,0.0
1,12,6.01914,0.0
1,12,6.03319,0.0
1,12,6.04723,0.0
1,12,6.06128,0.0
1,12,6.07533,0.0
1,12,6.08938,0.0
1,12,6.10343,0.0
1,12,6.11748,0.0
1,12,6.13153,0.0
1,12,6.14558,0.0
1,12,6.15962,0.0
1,12,6.17367,0.0
1,12,6.18772,0.0
1,12,6.20177,0.0
1,12,6.21582,0.0
1,12,6.22987,0.0
1,12,6.24392,0.0
1,12,6.25796,0.0
1,12,6.27201,0.0
1,12,6.28606,0.0
1,12,6.30011,0.0
1,12,6.31416,0.0
1,12,6.32821,0.0
1,12,6.34226,0.0
1,12,6.35631,0.0
1,12,6.37035,0.0
1,12,6.3844,0.0
1,12,6.39845,0.0
1,12,6.4125,0.0
1,12,6.42655,0.0
1,12,6.4406,0.0
1,12,6.45465,0.0
1,12,6.46869,0.0
1,12,6.48274,0.0
1,12,6.49679,0.0
1,12,6.51084,0.0
1,12,6.52489,0.0
1,12,6.53894,0.0
1,12,6.55299,0.0
1,12,6.56704,0.0
1,12,6.58108,0.0
1,12,6.59513,0.0
1,12,6.60918,0.0
1,12,6.62323,0.0
1,12,6.63728,0.0
1,12,6.65133,0.0
1,12,6.66538,0.0
1,12,6.67942,0.0
1,12,6.69347,0.0
1,12,6.70752,0.0
1,12,6.72157,0.0
1,12,6.73562,0.0
1,12,6.74967,0.0
1,12,6.76372,0.0
1,12,6.77777,0.0
1,12,6.79181,0.0
1,12,6.80586,0.0
1,12,6.81991,0.0
1,12,6.83396,0.0
1,12,6.84801,0.0
1,12,6.86206,0.0
1,12,6.87611,0.0
1,12,6.89015,0.0
1,12,6.9042,0.0
1,12,6.91825,0.0
1,12,6.9323,0.0
1,12,6.94635,0.0
1,12,6.9604,0.0
1,12,6.97445,0.0
1,12,6.9885,0.0
1,12,7.00254,0.0
1,12,7.01659,0.0
1,12,7.03064,0.0
1,12,7.04469,0.0
1,12,7.05874,0.0
1,12,7.07279,0.0
1,12,7.08684,0.0
1,12,7.10088,0.0
1,12,7.11493,0.0
1,12,7.12898,0.0
1,12,7.14303,0.0
1,12,7.15708,0.0
1,12,7.17113,0.0
1,12,7.18518,0.0
1,12,7.19923,0.0
1,12,7.21327,0.0
1,12,7.22732,0.0
1,12,7.24137,0.0
1,12,7.25542,0.0
1,12,7.26947,0.0
1,12,7.28352,0.0
1,12,7.29757,0.0
1,12,7.31162,0.0
1,12,7.32566,0.0
1,12,7.33971,0.0
1,12,7.35376,0.0
1,12,7.36781,0.0
1,12,7.38186,0.0
1,12,7.39591,0.0
1,12,7.40996,0.0
1,12,7.424,0.0
1,12,7.43805,0.0
1,12,7.4521,0.0
1,12,7.46615,0.0
1,12,7.4802,0.0
1,12,7.49425,0.0
1,12,7.5083,1e-05
1,12,7.52235,1e-05
1,12,7.53639,1e-05
1,12,7.55044,2e-05
1,12,7.56449,3e-05
1,12,7.57854,3e-05
1,12,7.59259,5e-05
1,12,7.60664,6e-05
1,12,7.62069,8e-05
1,12,7.63473,0.00011
1,12,7.64878,0.00015
1,12,7.66283,0.0002
1,12,7.67688,0.00025
1,12,7.69093,0.00033
1,12,7.70498,0.00042
1,12,7.71903,0.00054
1,12,7.73308,0.00068
1,12,7.74712,0.00086
1,12,7.76117,0.00108
1,12,7.77522,0.00134
1,12,7.78927,0.00165
1,12,7.80332,0.00203
1,12,7.81737,0.00247
1,12,7.83142,0.00299
1,12,7.84546,0.00359
1,12,7.85951,0.00428
1,12,7.87356,0.00507
1,12,7.88761,0.00597
1,12,7.90166,0.00698
1,12,7.91571,0.0081
1,12,7.92976,0.00935
1,12,7.94381,0.01071
1,12,7.95785,0.01219
1,12,7.9719,0.01378
1,12,7.98595,0.01547
1,12,8.0,0.01725
1,12,8.01405,0.01911
1,12,8.0281,0.02103
1,12,8.04215,0.02298
1,12,8.05619,0.02495
1,12,8.07024,0.0269
1,12,8.08429,0.02881
1,12,8.09834,0.03065
1,12,8.11239,0.03238
1,12,8.12644,0.03399
1,12,8.14049,0.03543
1,12,8.15454,0.03668
1,12,8.16858,0.03773
1,12,8.18263,0.03854
1,12,8.19668,0.03911
1,12,8.21073,0.03942
1,12,8.22478,0.03946
1,12,8.23883,0.03924
1,12,8.25288,0.03875
1,12,8.26692,0.03802
1,12,8.28097,0.03704
1,12,8.29502,0.03585
1,12,8.30907,0.03447
1,12,8.32312,0.03291
1,12,8.33717,0.03121
1,12,8.35122,0.02941
1,12,8.36527,0.02752
1,12,8.37931,0.02558
1,12,8.39336,0.02361
1,12,8.40741,0.02165
1,12,8.42146,0.01972
1,12,8.43551,0.01784
1,12,8.44956,0.01603
1,12,8.46361,0.01431
1,12,8.47765,0.01269
1,12,8.4917,0.01117
1,12,8.50575,0.00977
1,12,8.5198,0.00849
1,12,8.53385,0.00733
1,12,8.5479,0.00628
1,12,8.56195,0.00535
1,12,8.576,0.00452
1,12,8.59004,0.0038
1,12,8.60409,0.00317
1,12,8.61814,0.00263
1,12,8.63219,0.00216
1,12,8.64624,0.00177
1,12,8.66029,0.00143
1,12,8.67434,0.00116
1,12,8.68838,0.00093
1,12,8.70243,0.00074
1,12,8.71648,0.00058
1,12,8.73053,0.00046
1,12,8.74458,0.00036
1,12,8.75863,0.00028
1,12,8.77268,0.00021
1,12,8.78673,0.00016
1,12,8.80077,0.00012
1,12,8.81482,9e-05
1,12,8.82887,7e-05
1,12,8.84292,5e-05
1,12,8.85697,4e-05
1,12,8.87102,3e-05
1,12,8.88507,2e-05
1,12,8.89912,1e-05
1,12,8.91316,1e-05
1,12,8.92721,1e-05
1,12,8.94126,1e-05
1,12,8.95531,0.0
1,12,8.96936,0.0
1,12,8.98341,0.0
1,12,8.99746,0.0
1,12,9.0115,0.0
1,12,9.02555,0.0
1,12,9.0396,0.0
1,12,9.05365,0.0
1,12,9.0677,0.0
1,12,9.08175,0.0
1,12,9.0958,0.0
1,12,9.10985,0.0
1,12,9.12389,0.0
1,12,9.13794,0.0
1,12,9.15199,0.0
1,12,9.16604,0.0
1,12,9.18009,0.0
1,12,9.19414,0.0
1,12,9.20819,0.0
1,12,9.22223,0.0
1,12,9.23628,0.0
1,12,9.25033,0.0
1,12,9.26438,0.0
1,12,9.27843,0.0
1,12,9.29248,0.0
1,12,9.30653,0.0
1,12,9.32058,0.0
1,12,9.33462,0.0
1,12,9.34867,0.0
1,12,9.36272,0.0
1,12,9.37677,0.0
1,12,9.39082,0.0
1,12,9.40487,0.0
1,12,9.41892,1e-05
1,12,9.43296,1e-05
1,12,9.44701,1e-05
1,12,9.46106,2e-05
1,12,9.47511,3e-05
1,12,9.48916,4e-05
1,12,9.50321,5e-05
1,12,9.51726,7e-05
1,12,9.53131,0.0001
1,12,9.54535,0.00014
1,12,9.5594,0.00019
1,12,9.57345,0.00026
1,12,9.5875,0.00035
1,12,9.60155,0.00048
1,12,9.6156,0.00065
1,12,9.62965,0.00086
1,12,9.64369,0.00115
1,12,9.65774,0.00152
1,12,9.67179,0.002
1,12,9.68584,0.00262
1,12,9.69989,0.0034
1,12,9.71394,0.00441
1,12,9.72799,0.00567
1,12,9.74204,0.00726
1,12,9.75608,0.00925
1,12,9.77013,0.01171
1,12,9.78418,0.01475
1,12,9.79823,0.01848
1,12,9.81228,0.02302
1,12,9.82633,0.02852
1,12,9.84038,0.03515
1,12,9.85442,0.04307
1,12,9.86847,0.0525
1,12,9.88252,0.06364
1,12,9.89657,0.07672
1,12,9.91062,0.09199
1,12,9.92467,0.1097
1,12,9.93872,0.1301
1,12,9.95277,0.15346
1,12,9.96681,0.18002
1,12,9.98086,0.21002
1,12,9.99491,0.2437
1,12,10.00896,0.28123
1,12,10.02301,0.32277
1,12,10.03706,0.36842
1,12,10.05111,0.41824
1,12,10.06515,0.47221
1,12,10.0792,0.53024
1,12,10.09325,0.59215
1,12,10.1073,0.65769
1,12,10.12135,0.72649
1,12,10.1354,0.79812
1,12,10.14945,0.87203
1,12,10.1635,0.94759
1,12,10.17754,1.02408
1,12,10.19159,1.10071
1,12,10.20564,1.17663
1,12,10.21969,1.25092
1,12,10.23374,1.32265
1,12,10.24779,1.39088
1,12,10.26184,1.45464
1,12,10.27588,1.51304
1,12,10.28993,1.5652
1,12,10.30398,1.61033
1,12,10.31803,1.64772
1,12,10.33208,1.6768
1,12,10.34613,1.69708
1,12,10.36018,1.70824
1,12,10.37423,1.7101
1,12,10.38827,1.70263
1,12,10.40232,1.68595
1,12,10.41637,1.66033
1,12,10.43042,1.62619
1,12,10.44447,1.58406
1,12,10.45852,1.53461
1,12,10.47257,1.4786
1,12,10.48662,1.41687
1,12,10.50066,1.35031
1,12,10.51471,1.27986
1,12,10.52876,1.20647
1,12,10.54281,1.13109
1,12,10.55686,1.05464
1,12,10.57091,0.97799
1,12,10.58496,0.90197
1,12,10.599,0.82733
1,12,10.61305,0.75472
1,12,10.6271,0.68473
1,12,10.64115,0.61785
1,12,10.6552,0.55445
1,12,10.66925,0.49485
1,12,10.6833,0.43925
1,12,10.69735,0.38777
1,12,10.71139,0.34046
1,12,10.72544,0.29729
1,12,10.73949,0.25818
1,12,10.75354,0.22299
1,12,10.76759,0.19155
1,12,10.78164,0.16364
1,12,10.79569,0.13904
1,12,10.80973,0.11749
1,12,10.82378,0.09874
1,12,10.83783,0.08253
1,12,10.85188,0.06861
1,12,10.86593,0.05672
1,12,10.87998,0.04664
1,12,10.89403,0.03814
1,12,10.90808,0.03102
1,12,10.92212,0.02509
1,12,10.93617,0.02018
1,12,10.95022,0.01615
1,12,10.96427,0.01285
1,12,10.97832,0.01017
1,12,10.99237,0.008
1,12,11.00642,0.00626
1,12,11.02046,0.00488
1,12,11.03451,0.00378
1,12,11.04856,0.00291
1,12,11.06261,0.00223
1,12,11.07666,0.0017
1,12,11.09071,0.00128
1,12,11.10476,0.00097
1,12,11.11881,0.00073
1,12,11.13285,0.00054
1,12,11.1469,0.0004
1,12,11.16095,0.0003
1,12,11.175,0.00022
1,12,11.18905,0.00016
1,12,11.2031,0.00011
1,12,11.21715,8e-05
1,12,11.23119,6e-05
1,12,11.24524,4e-05
1,12,11.25929,3e-05
1,12,11.27334,2e-05
1,12,11.28739,1e-05
1,12,11.30144,1e-05
1,12,11.31549,1e-05
1,12,11.32954,0.0
1,12,11.34358,0.0
1,12,11.35763,0.0
1,12,11.37168,0.0
1,12,11.38573,0.0
1,12,11.39978,0.0
1,12,11.41383,0.0
1,12,11.42788,0.0
1,12,11.44192,0.0
1,12,11.45597,0.0
1,12,11.47002,0.0
1,12,11.48407,0.0
1,12,11.49812,0.0
1,12,11.51217,0.0
1,12,11.52622,0.0
1,12,11.54027,0.0
1,12,11.55431,0.0
1,12,11.56836,0.0
1,12,11.58241,0.0
1,12,11.59646,0.0
1,12,11.61051,0.0
1,12,11.62456,0.0
1,12,11.63861,0.0
1,12,11.65265,0.0
1,12,11.6667,0.0
1,12,11.68075,0.0
1,12,11.6948,0.0
1,12,11.70885,0.0
1,12,11.7229,0.0
1,12,11.73695,0.0
1,12,11.751,0.0
1,12,11.76504,0.0
1,12,11.77909,0.0
1,12,11.79314,0.0
1,12,11.80719,0.0
1,12,11.82124,0.0
1,12,11.83529,0.0
1,12,11.84934,0.0
1,12,11.86338,0.0
1,12,11.87743,0.0
1,12,11.89148,0.0
1,12,11.90553,0.0
1,12,11.91958,0.0
1,12,11.93363,0.0
1,12,11.94768,0.0
1,12,11.96173,0.0
1,12,11.97577,0.0
1,12,11.98982,0.0
1,12,12.00387,0.0
1,12,12.01792,0.0
1,12,12.03197,0.0
1,12,12.04602,0.0
1,12,12.06007,0.0
1,12,12.07412,0.0
1,12,12.08816,0.0
1,12,12.10221,0.0
1,12,12.11626,0.0
1,12,12.13031,0.0
1,12,12.14436,0.0
1,12,12.15841,0.0
1,12,12.17246,0.0
1,12,12.1865,0.0
1,12,12.20055,0.0
1,12,12.2146,0.0
1,12,12.22865,0.0
1,12,12.2427,0.0
1,12,12.25675,0.0
1,12,12.2708,0.0
1,12,12.28485,0.0
1,12,12.29889,0.0
1,12,12.31294,0.0
1,12,12.32699,0.0
1,12,12.34104,0.0
1,12,12.35509,0.0
1,12,12.36914,0.0
1,12,12.38319,0.0
1,12,12.39723,0.0
1,12,12.41128,0.0
1,12,12.42533,0.0
1,12,12.43938,0.0
1,12,12.45343,0.0
1,12,12.46748,0.0
1,12,12.48153,0.0
1,12,12.49558,0.0
1,12,12.50962,0.0
1,12,12.52367,0.0
1,12,12.53772,0.0
1,12,12.55177,0.0
1,12,12.56582,0.0
1,12,12.57987,0.0
1,12,12.59392,0.0
1,12,12.60796,0.0
1,12,12.62201,0.0
1,12,12.63606,0.0
1,12,12.65011,0.0
1,12,12.66416,0.0
1,12,12.67821,0.0
1,12,12.69226,0.0
1,12,12.70631,0.0
1,12,12.72035,0.0
1,12,12.7344,0.0
1,12,12.74845,0.0
1,12,12.7625,0.0
1,12,12.77655,0.0
1,12,12.7906,0.0
1,12,12.80465,0.0
1,12,12.81869,0.0
1,12,12.83274,0.0
1,12,12.84679,0.0
1,12,12.86084,0.0
1,12,12.87489,0.0
1,12,12.88894,0.0
1,12,12.90299,0.0
1,12,12.91704,0.0
1,12,12.93108,0.0
1,12,12.94513,0.0
1,12,12.95918,0.0
1,12,12.97323,0.0
1,12,12.98728,0.0
1,12,13.00133,0.0
1,12,13.01538,0.0
1,12,13.02942,0.0
1,12,13.04347,0.0
1,12,13.05752,0.0
1,12,13.07157,0.0
1,12,13.08562,0.0
1,12,13.09967,0.0
1,12,13.11372,0.0
1,12,13.12777,0.0
1,12,13.14181,0.0
1,12,13.15586,0.0
1,12,13.16991,0.0
1,12,13.18396,0.0
1,12,13.19801,0.0
1,12,13.21206,0.0
1,12,13.22611,0.0
1,12,13.24015,0.0
1,12,13.2542,0.0
1,12,13.26825,0.0
1,12,13.2823,0.0
1,12,13.29635,0.0
1,12,13.3104,0.0
1,12,13.32445,0.0
1,12,13.3385,0.0
1,12,13.35254,0.0
1,12,13.36659,0.0
1,12,13.38064,0.0
1,12,13.39469,0.0
1,12,13.40874,0.0
1,12,13.42279,0.0
1,12,13.43684,0.0
1,12,13.45088,0.0
1,12,13.46493,0.0
1,12,13.47898,0.0
1,12,13.49303,0.0
1,12,13.50708,0.0
1,12,13.52113,0.0
1,12,13.53518,0.0
1,12,13.54923,0.0
1,12,13.56327,0.0
1,12,13.57732,0.0
1,12,13.59137,0.0
1,12,13.60542,0.0
1,12,13.61947,0.0
1,12,13.63352,0.0
1,12,13.64757,0.0
1,12,13.66162,0.0
1,12,13.67566,0.0
1,12,13.68971,0.0
1,12,13.70376,0.0
1,12,13.71781,0.0
1,12,13.73186,0.0
1,12,13.74591,0.0
1,12,13.75996,0.0
1,12,13.774,0.0
1,12,13.78805,0.0
1,12,13.8021,0.0
1,12,13.81615,0.0
1,12,13.8302,0.0
1,12,13.84425,0.0
1,12,13.8583,0.0
1,12,13.87235,0.0
1,12,13.88639,0.0
1,12,13.90044,0.0
1,12,13.91449,0.0
1,12,13.92854,0.0
1,12,13.94259,0.0
1,12,13.95664,0.0
1,12,13.97069,0.0
1,12,13.98473,0.0
1,12,13.99878,0.0
1,12,14.01283,0.0
1,12,14.02688,0.0
1,12,14.04093,0.0
1,12,14.05498,0.0
1,12,14.06903,0.0
1,12,14.08308,0.0
1,12,14.09712,0.0
1,12,14.11117,0.0
1,12,14.12522,0.0
1,12,14.13927,0.0
1,12,14.15332,0.0
1,12,14.16737,0.0
1,12,14.18142,0.0
1,12,14.19546,0.0
1,12,14.20951,0.0
1,12,14.22356,0.0
1,12,14.23761,0.0
1,12,14.25166,0.0
1,12,14.26571,0.0
1,12,14.27976,0.0
1,12,14.29381,0.0
1,12,14.30785,0.0
1,12,14.3219,0.0
1,12,14.33595,0.0
1,12,14.35,0.0
1,16,1.65,0.0
1,16,1.66405,0.0
1,16,1.6781,0.0
1,16,1.69215,0.0
1,16,1.70619,0.0
1,16,1.72024,0.0
1,16,1.73429,0.0
1,16,1.74834,0.0
1,16,1.76239,0.0
1,16,1.77644,0.0
1,16,1.79049,0.0
1,16,1.80454,0.0
1,16,1.81858,0.0
1,16,1.83263,0.0
1,16,1.84668,0.0
1,16,1.86073,0.0
1,16,1.87478,0.0
1,16,1.88883,0.0
1,16,1.90288,0.0
1,16,1.91692,0.0
1,16,1.93097,0.0
1,16,1.94502,0.0
1,16,1.95907,0.0
1,16,1.97312,0.0
1,16,1.98717,0.0
1,16,2.00122,0.0
1,16,2.01527,0.0
1,16,2.02931,0.0
1,16,2.04336,0.0
1,16,2.05741,0.0
1,16,2.07146,0.0
1,16,2.08551,0.0
1,16,2.09956,0.0
1,16,2.11361,0.0
1,16,2.12765,0.0
1,16,2.1417,0.0
1,16,2.15575,0.0
1,16,2.1698,0.0
1,16,2.18385,0.0
1,16,2.1979,0.0
1,16,2.21195,0.0
1,16,2.226,0.0
1,16,2.24004,0.0
1,16,2.25409,0.0
1,16,2.26814,0.0
1,16,2.28219,0.0
1,16,2.29624,0.0
1,16,2.31029,0.0
1,16,2.32434,0.0
1,16,2.33838,0.0
1,16,2.35243,0.0
1,16,2.36648,0.0
1,16,2.38053,0.0
1,16,2.39458,0.0
1,16,2.40863,0.0
1,16,2.42268,0.0
1,16,2.43673,0.0
1,16,2.45077,0.0
1,16,2.46482,0.0
1,16,2.47887,0.0
1,16,2.49292,0.0
1,16,2.50697,0.0
1,16,2.52102,0.0
1,16,2.53507,0.0
1,16,2.54912,0.0
1,16,2.56316,0.0
1,16,2.57721,0.0
1,16,2.59126,0.0
1,16,2.60531,0.0
1,16,2.61936,0.0
1,16,2.63341,0.0
1,16,2.64746,0.0
1,16,2.6615,0.0
1,16,2.67555,0.0
1,16,2.6896,0.0
1,16,2.70365,0.0
1,16,2.7177,0.0
1,16,2.73175,0.0
1,16,2.7458,0.0
1,16,2.75985,0.0
1,16,2.77389,0.0
1,16,2.78794,0.0
1,16,2.80199,0.0
1,16,2.81604,0.0
1,16,2.83009,0.0
1,16,2.84414,0.0
1,16,2.85819,0.0
1,16,2.87223,0.0
1,16,2.88628,0.0
1,16,2.90033,0.0
1,16,2.91438,0.0
1,16,2.92843,0.0
1,16,2.94248,0.0
1,16,2.95653,0.0
1,16,2.97058,0.0
1,16,2.98462,0.0
1,16,2.99867,0.0
1,16,3.01272,0.0
1,16,3.02677,0.0
1,16,3.04082,0.0
1,16,3.05487,0.0
1,16,3.06892,0.0
1,16,3.08296,0.0
1,16,3.09701,0.0
1,16,3.11106,0.0
1,16,3.12511,0.0
1,16,3.13916,0.0
1,16,3.15321,0.0
1,16,3.16726,0.0
1,16,3.18131,0.0
1,16,3.19535,0.0
1,16,3.2094,0.0
1,16,3.22345,0.0
1,16,3.2375,0.0
1,16,3.25155,0.0
1,16,3.2656,0.0
1,16,3.27965,0.0
1,16,3.29369,0.0
1,16,3.30774,0.0
1,16,3.32179,0.0
1,16,3.33584,0.0
1,16,3.34989,0.0
1,16,3.36394,0.0
1,16,3.37799,0.0
1,16,3.39204,0.0
1,16,3.40608,0.0
1,16,3.42013,0.0
1,16,3.43418,0.0
1,16,3.44823,0.0
1,16,3.46228,0.0
1,16,3.47633,0.0
1,16,3.49038,0.0
1,16,3.50442,0.0
1,16,3.51847,0.0
1,16,3.53252,0.0
1,16,3.54657,0.0
1,16,3.56062,0.0
1,16,3.57467,0.0
1,16,3.58872,0.0
1,16,3.60277,0.0
1,16,3.61681,0.0
1,16,3.63086,0.0
1,16,3.64491,0.0
1,16,3.65896,0.0
1,16,3.67301,0.0
1,16,3.68706,0.0
1,16,3.70111,0.0
1,16,3.71515,0.0
1,16,3.7292,0.0
1,16,3.74325,0.0
1,16,3.7573,0.0
1,16,3.77135,0.0
1,16,3.7854,0.0
1,16,3.79945,0.0
1,16,3.8135,0.0
1,16,3.82754,0.0
1,16,3.84159,0.0
1,16,3.85564,0.0
1,16,3.86969,0.0
1,16,3.88374,0.0
1,16,3.89779,0.0
1,16,3.91184,0.0
1,16,3.92588,0.0
1,16,3.93993,0.0
1,16,3.95398,0.0
1,16,3.96803,0.0
1,16,3.98208,0.0
1,16,3.99613,0.0
1,16,4.01018,0.0
1,16,4.02423,0.0
1,16,4.03827,0.0
1,16,4.05232,0.0
1,16,4.06637,0.0
1,16,4.08042,0.0
1,16,4.09447,0.0
1,16,4.10852,0.0
1,16,4.12257,0.0
1,16,4.13662,0.0
1,16,4.15066,0.0
1,16,4.16471,0.0
1,16,4.17876,0.0
1,16,4.19281,0.0
1,16,4.20686,0.0
1,16,4.22091,0.0
1,16,4.23496,0.0
1,16,4.249,0.0
1,16,4.26305,0.0
1,16,4.2771,0.0
1,16,4.29115,0.0
1,16,4.3052,0.0
1,16,4.31925,0.0
1,16,4.3333,0.0
1,16,4.34735,0.0
1,16,4.36139,0.0
1,16,4.37544,0.0
1,16,4.38949,0.0
1,16,4.40354,0.0
1,16,4.41759,0.0
1,16,4.43164,0.0
1,16,4.44569,0.0
1,16,4.45973,0.0
1,16,4.47378,0.0
1,16,4.48783,0.0
1,16,4.50188,0.0
1,16,4.51593,0.0
1,16,4.52998,0.0
1,16,4.54403,0.0
1,16,4.55808,0.0
1,16,4.57212,0.0
1,16,4.58617,0.0
1,16,4.60022,0.0
1,16,4.61427,0.0
1,16,4.62832,0.0
1,16,4.64237,0.0
1,16,4.65642,0.0
1,16,4.67046,0.0
1,16,4.68451,0.0
1,16,4.69856,0.0
1,16,4.71261,0.0
1,16,4.72666,0.0
1,16,4.74071,0.0
1,16,4.75476,0.0
1,16,4.76881,0.0
1,16,4.78285,0.0
1,16,4.7969,0.0
1,16,4.81095,0.0
1,16,4.825,0.0
1,16,4.83905,0.0
1,16,4.8531,0.0
1,16,4.86715,0.0
1,16,4.88119,0.0
1,16,4.89524,0.0
1,16,4.90929,0.0
1,16,4.92334,0.0
1,16,4.93739,0.0
1,16,4.95144,0.0
1,16,4.96549,0.0
1,16,4.97954,0.0
1,16,4.99358,0.0
1,16,5.00763,0.0
1,16,5.02168,0.0
1,16,5.03573,0.0
1,16,5.04978,0.0
1,16,5.06383,0.0
1,16,5.07788,0.0
1,16,5.09192,0.0
1,16,5.10597,0.0
1,16,5.12002,0.0
1,16,5.13407,0.0
1,16,5.14812,0.0
1,16,5.16217,0.0
1,16,5.17622,0.0
1,16,5.19027,0.0
1,16,5.20431,0.0
1,16,5.21836,0.0
1,16,5.23241,0.0
1,16,5.24646,0.0
1,16,5.26051,0.0
1,16,5.27456,0.0
1,16,5.28861,0.0
1,16,5.30265,0.0
1,16,5.3167,0.0
1,16,5.33075,0.0
1,16,5.3448,0.0
1,16,5.35885,0.0
1,16,5.3729,0.0
1,16,5.38695,0.0
1,16,5.401,0.0
1,16,5.41504,0.0
1,16,5.42909,0.0
1,16,5.44314,0.0
1,16,5.45719,0.0
1,16,5.47124,0.0
1,16,5.48529,0.0
1,16,5.49934,0.0
1,16,5.51338,0.0
1,16,5.52743,0.0
1,16,5.54148,0.0
1,16,5.55553,0.0
1,16,5.56958,0.0
1,16,5.58363,0.0
1,16,5.59768,0.0
1,16,5.61173,0.0
1,16,5.62577,0.0
1,16,5.63982,0.0
1,16,5.65387,0.0
1,16,5.66792,0.0
1,16,5.68197,0.0
1,16,5.69602,0.0
1,16,5.71007,0.0
1,16,5.72412,0.0
1,16,5.73816,0.0
1,16,5.75221,0.0
1,16,5.76626,0.0
1,16,5.78031,0.0
1,16,5.79436,0.0
1,16,5.80841,0.0
1,16,5.82246,0.0
1,16,5.8365,0.0
1,16,5.85055,0.0
1,16,5.8646,0.0
1,16,5.87865,0.0
1,16,5.8927,0.0
1,16,5.90675,0.0
1,16,5.9208,0.0
1,16,5.93485,0.0
1,16,5.94889,0.0
1,16,5.96294,0.0
1,16,5.97699,0.0
1,16,5.99104,0.0
1,16,6.00509,0.0
1,16,6.01914,0.0
